Dataset Mode,Feature,Type,Missing Count,Mean,Std,Min,25%,Median,75%,Max
gdsc_metadata_plus_expression,EMP1,continuous,0,5.628454,2.0115976,2.9304395,3.5929996967315674,5.352997303009033,7.435957908630371,10.73076
gdsc_metadata_plus_expression,HSPA2,continuous,0,5.43482,1.9920479,2.7670512,3.788851499557495,4.7751617431640625,6.737568378448486,12.403595
gdsc_metadata_plus_expression,FST,continuous,0,4.766208,1.9938724,3.0734138,3.4250166416168213,3.64699649810791,5.701873302459717,11.3870325
gdsc_metadata_plus_expression,ALPK2,continuous,0,3.9824386,2.0144818,2.4217644,2.799203634262085,2.962989330291748,4.120575428009033,11.009668
gdsc_metadata_plus_expression,ASCL1,continuous,0,3.593017,1.8923581,2.7747018,2.9626572132110596,3.032097578048706,3.1360018253326416,12.288137
gdsc_metadata_plus_expression,APOC1,continuous,0,5.487141,1.9873308,3.1130018,4.000548362731934,4.675345420837402,6.560608863830566,12.956967
gdsc_metadata_plus_expression,GPX8,continuous,0,5.4864755,1.998409,2.2901144,2.9817090034484863,6.1478800773620605,7.135666847229004,9.058328
gdsc_metadata_plus_expression,HTATIP2,continuous,0,7.434579,1.998141,2.9051301,6.548068046569824,7.991227626800537,8.859076499938965,10.751362
gdsc_metadata_plus_expression,ADAMTS1,continuous,0,5.6657577,2.004818,3.370421,3.8961832523345947,5.0235724449157715,7.160709857940674,11.403182
gdsc_metadata_plus_expression,SPATS2L,continuous,0,8.410204,1.989196,3.023414,7.666258811950684,8.986361503601074,9.789071083068848,11.721327
gdsc_metadata_plus_expression,NT5E,continuous,0,5.1269145,2.0072176,2.6483746,3.1742606163024902,4.636061668395996,7.014279842376709,9.540404
gdsc_metadata_plus_expression,DDX3Y,continuous,0,4.1553674,1.9833308,2.6968012,2.8747594356536865,2.950547218322754,6.339877605438232,9.390322
gdsc_metadata_plus_expression,DOCK11,continuous,0,6.105459,2.0192573,2.6182294,4.326180934906006,6.265792369842529,7.727334976196289,10.910758
gdsc_metadata_plus_expression,INHBE,continuous,0,4.998946,2.0268598,2.9090924,3.604918956756592,3.9820144176483154,5.92894983291626,12.473827
gdsc_metadata_plus_expression,SLC35G2,continuous,0,6.0520725,2.0061338,2.830474,3.8211023807525635,6.497860908508301,7.779129505157471,10.192979
gdsc_metadata_plus_expression,TMEM45A,continuous,0,5.548194,2.0132775,2.495736,3.6061267852783203,5.343639373779297,7.177356719970703,10.69956
gdsc_metadata_plus_expression,LYZ,continuous,0,3.6415613,2.0193517,2.6433425,2.879260778427124,2.96626877784729,3.1047165393829346,13.04408
gdsc_metadata_plus_expression,MFAP2,continuous,0,4.635447,2.003942,2.2697897,3.054910898208618,3.6597883701324463,6.355870723724365,10.465066
gdsc_metadata_plus_expression,ITPRIPL2,continuous,0,7.411614,2.0040061,2.7408087,6.667215347290039,8.10498332977295,8.72584342956543,10.606668
gdsc_metadata_plus_expression,RGS2,continuous,0,6.894415,2.0112388,2.5439205,5.362040996551514,6.878085136413574,8.341575622558594,12.277937
gdsc_metadata_plus_expression,KDELR3,continuous,0,7.0314994,1.9839263,3.372962,5.285717964172363,7.47628927230835,8.610553741455078,11.230326
gdsc_metadata_plus_expression,ST6GALNAC2,continuous,0,4.1292553,1.9706541,2.3771276,2.7782366275787354,3.0686392784118652,5.01244592666626,11.423958
gdsc_metadata_plus_expression,AMIGO2,continuous,0,5.1341662,2.0036585,2.5317605,3.1760499477386475,4.7025604248046875,6.88522481918335,9.699349
gdsc_metadata_plus_expression,PCP4,continuous,0,3.4818113,1.9679719,2.4210622,2.6884233951568604,2.7884130477905273,2.977208137512207,12.448261
gdsc_metadata_plus_expression,NEFL,continuous,0,4.1341634,1.9767212,2.7267685,3.0511980056762695,3.158069610595703,4.070918560028076,12.096228
gdsc_metadata_plus_expression,CA12,continuous,0,4.5933437,1.9795636,2.9596376,3.254775285720825,3.469041109085083,5.557741165161133,11.166187
gdsc_metadata_plus_expression,SERPINB6,continuous,0,7.7119374,1.9669843,2.8527324,7.35090970993042,8.424487113952637,8.986001014709473,11.270608
gdsc_metadata_plus_expression,LINC00341,continuous,0,5.9066,2.00697,2.909076,4.182884216308594,5.453303813934326,7.390531063079834,11.19082
gdsc_metadata_plus_expression,CLIC3,continuous,0,4.1534214,2.0132513,2.4134402,2.860243082046509,3.0752921104431152,4.872348308563232,11.761558
gdsc_metadata_plus_expression,BCL11B,continuous,0,3.9027336,1.9660655,2.4201646,2.7542405128479004,2.94199538230896,4.1846113204956055,11.450705
gdsc_metadata_plus_expression,FAM213A,continuous,0,7.929825,2.0316377,2.864902,7.166409969329834,8.534194946289062,9.318589210510254,11.96566
gdsc_metadata_plus_expression,WBP5,continuous,0,7.2902107,1.9975349,2.675941,6.750531196594238,7.9267578125,8.669515609741211,11.319284
gdsc_metadata_plus_expression,PAPSS2,continuous,0,5.314167,1.9840975,2.928778,3.473170280456543,4.704702854156494,6.901360511779785,10.819976
gdsc_metadata_plus_expression,DDX60,continuous,0,6.236008,1.9627384,2.502419,4.672843933105469,6.206905841827393,7.498537063598633,11.4191065
gdsc_metadata_plus_expression,SERPINH1,continuous,0,8.252335,1.965876,3.4381728,7.10605525970459,8.59819221496582,9.621697425842285,12.883168
gdsc_metadata_plus_expression,SAMD9,continuous,0,6.901833,1.989424,2.8034027,5.548418998718262,7.210352897644043,8.373600959777832,11.776119
gdsc_metadata_plus_expression,NFKBIZ,continuous,0,7.8346105,1.9783559,3.1128373,6.490882873535156,8.00494384765625,9.39359188079834,11.96359
gdsc_metadata_plus_expression,CD40,continuous,0,5.1854672,1.979778,3.0309227,3.5257279872894287,4.1539506912231445,6.799161434173584,11.556238
gdsc_metadata_plus_expression,PSMB8,continuous,0,7.875661,1.9842525,2.701075,7.235889911651611,8.505643844604492,9.23554801940918,10.895373
gdsc_metadata_plus_expression,GLB1L2,continuous,0,5.549682,1.983618,2.8984015,3.581721544265747,5.338873386383057,7.274179935455322,10.484322
gdsc_metadata_plus_expression,CDH1,continuous,0,4.6827464,1.9951621,2.4207535,3.01236891746521,3.3373095989227295,6.756484508514404,9.126338
gdsc_metadata_plus_expression,COL7A1,continuous,0,6.2530622,1.9782629,3.6503508,4.667057514190674,5.5091872215271,7.687943935394287,12.398702
gdsc_metadata_plus_expression,FSTL1,continuous,0,6.0041986,1.9624144,3.4731288,4.114450454711914,5.665043354034424,7.749312877655029,10.674031
gdsc_metadata_plus_expression,AIM2,continuous,0,3.9773543,1.9757452,2.591325,2.838348150253296,2.963115930557251,4.0876054763793945,10.669126
gdsc_metadata_plus_expression,PTPRC,continuous,0,3.635907,1.9594191,2.6052542,2.775857448577881,2.834437847137451,2.9258265495300293,10.288771
gdsc_metadata_plus_expression,POU4F1,continuous,0,5.1008854,1.9511347,3.281839,3.671865701675415,4.021527290344238,6.304116249084473,12.926779
gdsc_metadata_plus_expression,PON2,continuous,0,8.065858,1.9868771,2.999421,7.420790195465088,8.486023902893066,9.363614082336426,12.000229
gdsc_metadata_plus_expression,MARCKS,continuous,0,7.500573,1.9958078,2.6815724,6.681309223175049,8.056676864624023,8.906458854675293,10.853885
gdsc_metadata_plus_expression,CDS1,continuous,0,5.29419,1.9837587,2.7027044,3.3029439449310303,4.9064507484436035,7.179321765899658,9.464894
gdsc_metadata_plus_expression,FAP,continuous,0,4.009373,1.9442635,2.5489314,2.9587137699127197,3.107046365737915,3.739591598510742,11.991692
gdsc_metadata_plus_expression,RAB38,continuous,0,4.909585,1.9253846,2.9138918,3.423917293548584,3.9998128414154053,6.18307638168335,11.484823
gdsc_metadata_plus_expression,MGMT,continuous,0,6.0776353,1.9781398,2.1679578,4.257017612457275,6.716821193695068,7.5937981605529785,9.730483
gdsc_metadata_plus_expression,GSN,continuous,0,6.5792713,1.9659853,2.4980514,5.122000694274902,6.80383825302124,8.08397388458252,11.408394
gdsc_metadata_plus_expression,TUBA4A,continuous,0,8.025976,1.9626212,3.7706122,6.625637054443359,8.594361305236816,9.498137474060059,11.73854
gdsc_metadata_plus_expression,ADRB2,continuous,0,5.169814,1.9587165,2.7846956,3.595365285873413,4.322302341461182,6.645106792449951,10.801607
gdsc_metadata_plus_expression,VGF,continuous,0,5.07176,1.9465213,3.067241,3.7920236587524414,4.246147155761719,5.606601715087891,12.626321
gdsc_metadata_plus_expression,SYCP2,continuous,0,4.6050725,1.9496967,2.5730839,3.2000904083251953,3.7514383792877197,5.307904243469238,11.746975
gdsc_metadata_plus_expression,NREP,continuous,0,5.316224,1.9528581,2.6106448,3.553701877593994,4.850400924682617,6.91476583480835,11.490554
gdsc_metadata_plus_expression,ZBED2,continuous,0,4.1120253,1.9899069,2.6036742,3.0145859718322754,3.176334857940674,3.916785955429077,12.230454
gdsc_metadata_plus_expression,PROCR,continuous,0,5.502159,1.9693257,2.5927932,3.441331624984741,5.484829902648926,7.116305828094482,11.532588
gdsc_metadata_plus_expression,COL4A1,continuous,0,5.1892753,1.9426128,2.954516,3.583413004875183,4.221850395202637,6.709049224853516,11.041164
gdsc_metadata_plus_expression,ST14,continuous,0,4.5902615,1.9694057,2.4720898,2.9604651927948,3.2128121852874756,6.5512375831604,9.411955
gdsc_metadata_plus_expression,BIRC3,continuous,0,4.896728,1.9584128,2.5746987,3.210679531097412,4.205628395080566,6.393098831176758,10.361992
gdsc_metadata_plus_expression,GATA3,continuous,0,4.4743896,1.9859858,2.8103738,3.1334609985351562,3.4376285076141357,5.301774501800537,11.484488
gdsc_metadata_plus_expression,RRAGD,continuous,0,6.510009,1.952605,3.283891,4.4427924156188965,6.651112079620361,8.108479499816895,10.605903
gdsc_metadata_plus_expression,MYC,continuous,0,10.442574,1.9246254,2.8427768,10.053576469421387,10.93561840057373,11.580903053283691,13.345206
gdsc_metadata_plus_expression,CCDC80,continuous,0,4.728182,1.9370813,2.9254284,3.2704999446868896,3.683164596557617,5.824581623077393,11.167686
gdsc_metadata_plus_expression,KRT23,continuous,0,3.862542,2.0127108,2.652466,2.9383387565612793,3.0752065181732178,3.351231098175049,12.002011
gdsc_metadata_plus_expression,LPHN2,continuous,0,4.913047,1.9620622,2.6167228,3.138286590576172,4.136120796203613,6.606119632720947,10.548914
gdsc_metadata_plus_expression,DTX4,continuous,0,6.4594374,1.9477093,3.4597895,4.710705280303955,6.170337677001953,8.016530990600586,11.54393
gdsc_metadata_plus_expression,TFPI2,continuous,0,4.2056084,1.9429896,2.623544,2.9750924110412598,3.123962879180908,4.682252883911133,11.234251
gdsc_metadata_plus_expression,CCL20,continuous,0,4.331583,1.9618753,2.7852726,3.21005916595459,3.438992977142334,4.418466567993164,12.708426
gdsc_metadata_plus_expression,TRBC2,continuous,0,4.1211977,1.9319603,2.8207364,3.2328221797943115,3.4037060737609863,3.6823060512542725,12.585563
gdsc_metadata_plus_expression,TRIP6,continuous,0,7.3429565,1.9484211,2.8125753,5.97902774810791,8.069401741027832,8.80134105682373,10.476523
gdsc_metadata_plus_expression,HES6,continuous,0,6.6287665,1.9099464,2.8708658,5.22288179397583,6.41506814956665,7.783841609954834,11.95235
gdsc_metadata_plus_expression,FLNC,continuous,0,5.419222,1.9457784,3.2300737,3.9939558506011963,4.341465950012207,6.671949863433838,11.111656
gdsc_metadata_plus_expression,TRIB2,continuous,0,6.012318,1.9193767,2.9845922,4.1590256690979,5.8803486824035645,7.581827163696289,12.818544
gdsc_metadata_plus_expression,CCND2,continuous,0,4.126574,1.937179,2.674524,2.9850974082946777,3.129884958267212,4.130908489227295,10.504708
gdsc_metadata_plus_expression,ID4,continuous,0,4.7560725,1.9517044,2.908627,3.290112257003784,3.74440598487854,5.960638046264648,10.768632
gdsc_metadata_plus_expression,IFI30,continuous,0,8.764712,1.913706,3.3763494,7.575048923492432,9.021383285522461,10.05171012878418,12.932971
gdsc_metadata_plus_expression,GLDC,continuous,0,4.682068,1.9687053,2.7266405,3.1930441856384277,3.553769588470459,6.199215412139893,10.913543
gdsc_metadata_plus_expression,RHOBTB3,continuous,0,7.199605,1.9559835,2.4472444,6.373258590698242,7.64214563369751,8.620627403259277,11.299118
gdsc_metadata_plus_expression,RARRES2,continuous,0,4.2320848,1.9364069,2.8248749,3.2523200511932373,3.434873342514038,3.9399116039276123,12.661
gdsc_metadata_plus_expression,CD70,continuous,0,5.2945313,1.9370116,2.9714963,3.8821825981140137,4.256967544555664,6.407629489898682,10.96877
gdsc_metadata_plus_expression,AGPAT9,continuous,0,5.5024357,1.9384335,2.6836574,3.6915829181671143,5.174644947052002,6.942779064178467,10.919677
gdsc_metadata_plus_expression,GRP,continuous,0,3.2774122,1.8100547,2.321408,2.7216010093688965,2.8194308280944824,2.961822986602783,13.160775
gdsc_metadata_plus_expression,ATP1B1,continuous,0,7.9236164,1.9334581,3.0350056,6.7585930824279785,8.39809513092041,9.29149055480957,11.872775
gdsc_metadata_plus_expression,GPX7,continuous,0,4.555703,1.9229776,2.4490519,3.018826723098755,3.375870704650879,6.274402618408203,9.920307
gdsc_metadata_plus_expression,SLC16A4,continuous,0,4.238708,1.9337827,2.6311238,2.9323673248291016,3.106804132461548,5.298291206359863,10.806343
gdsc_metadata_plus_expression,EGR1,continuous,0,6.8259506,1.9195501,2.928017,5.0755815505981445,6.675249099731445,8.421629905700684,11.368826
gdsc_metadata_plus_expression,CKB,continuous,0,7.3255925,1.919938,3.200301,5.841873645782471,7.340677261352539,8.82387638092041,11.764572
gdsc_metadata_plus_expression,IGHM,continuous,0,3.8620136,1.9726676,2.9953318,3.218502998352051,3.3103785514831543,3.432875633239746,13.03333
gdsc_metadata_plus_expression,PLCG2,continuous,0,5.2420297,1.8998746,2.688566,3.8286657333374023,4.663772106170654,6.000685691833496,11.195877
gdsc_metadata_plus_expression,EBF1,continuous,0,4.2284164,1.9136945,2.7135265,2.9699771404266357,3.1283230781555176,5.15333366394043,11.219802
gdsc_metadata_plus_expression,SH3BGRL,continuous,0,7.1222997,1.9340693,2.6247158,6.545905113220215,7.704244613647461,8.395106315612793,10.50467
gdsc_metadata_plus_expression,CALB1,continuous,0,3.6985757,1.9284958,2.6713355,2.8812942504882812,2.9604101181030273,3.119590997695923,12.067944
gdsc_metadata_plus_expression,AEBP1,continuous,0,5.384958,1.8975745,3.6119847,4.094753742218018,4.3976664543151855,6.406243324279785,12.094719
gdsc_metadata_plus_expression,DLC1,continuous,0,5.8277583,1.9069597,3.3562887,3.9824612140655518,5.520027160644531,7.4556779861450195,10.797251
gdsc_metadata_plus_expression,ENPP2,continuous,0,4.055679,1.9241724,2.6294334,2.986377000808716,3.1159703731536865,4.074543476104736,12.00408
gdsc_metadata_plus_expression,CSDA,continuous,0,10.528189,1.9256399,2.9776857,10.452630043029785,11.038771629333496,11.502476692199707,12.8482
gdsc_metadata_plus_expression,LOX,continuous,0,4.1675396,1.9125159,2.8007774,3.0039498805999756,3.1406846046447754,4.410190582275391,10.475982
gdsc_metadata_plus_expression,RGS4,continuous,0,3.8300302,1.900437,2.7460065,2.9246740341186523,3.011803388595581,3.3998963832855225,12.1195135
gdsc_metadata_plus_expression,BATF,continuous,0,4.346784,1.9293202,2.855493,3.1541950702667236,3.333043098449707,5.003186225891113,10.9290085
gdsc_metadata_plus_expression,CDC42EP3,continuous,0,7.77299,1.935874,2.8172326,6.775219917297363,8.157763481140137,9.159008979797363,11.662068
gdsc_metadata_plus_expression,ANXA6,continuous,0,6.5451455,1.9229709,2.8706253,4.633852958679199,6.894335746765137,8.09467887878418,10.4622555
gdsc_metadata_plus_expression,LDOC1,continuous,0,4.783271,1.9161806,2.3367813,2.971726894378662,4.045304775238037,6.6742682456970215,8.9396305
gdsc_metadata_plus_expression,PRKCB,continuous,0,3.9473631,1.880412,2.8586574,3.050196647644043,3.1360559463500977,3.3486104011535645,10.889889
gdsc_metadata_plus_expression,SIPA1L2,continuous,0,5.5500546,1.9110287,2.8197637,3.6312220096588135,5.439333915710449,7.184646129608154,10.288105
gdsc_metadata_plus_expression,GPRC5C,continuous,0,5.053736,1.8985405,2.409252,3.316602945327759,4.602759838104248,6.543886184692383,11.337413
gdsc_metadata_plus_expression,GSTA4,continuous,0,6.3942575,1.9146757,3.084747,4.523496150970459,6.523318767547607,7.948914051055908,10.814418
gdsc_metadata_plus_expression,GAS6,continuous,0,5.6288033,1.9002151,2.714394,3.728998899459839,5.399285793304443,7.190337657928467,11.038998
gdsc_metadata_plus_expression,STEAP1,continuous,0,5.121784,1.936449,2.3840756,3.3530545234680176,4.7140092849731445,6.633847236633301,10.409994
gdsc_metadata_plus_expression,FBXL16,continuous,0,5.4549756,1.896813,2.5090082,3.644603729248047,5.261721134185791,7.009727478027344,9.758118
gdsc_metadata_plus_expression,TXNIP,continuous,0,9.3382435,1.9067501,2.9969668,8.516788482666016,9.694361686706543,10.67110538482666,12.470169
gdsc_metadata_plus_expression,LAMA1,continuous,0,4.3236876,1.8646975,2.7127125,3.1175808906555176,3.3436970710754395,5.077040195465088,11.983076
gdsc_metadata_plus_expression,BACE2,continuous,0,6.3608937,1.8858165,3.372569,4.27147102355957,6.573873519897461,7.724290370941162,11.393015
gdsc_metadata_plus_expression,MAGEB2,continuous,0,3.749697,1.9136862,2.5479426,2.963974952697754,3.0791549682617188,3.248779058456421,11.14308
gdsc_metadata_plus_expression,LAMB3,continuous,0,5.4202642,1.9007002,3.146095,3.8454229831695557,4.568376541137695,6.981387138366699,10.849225
gdsc_metadata_plus_expression,PLAUR,continuous,0,5.8266783,1.9111979,2.9088962,4.014254570007324,5.751555919647217,7.44476842880249,10.260111
gdsc_metadata_plus_expression,LYN,continuous,0,6.4815865,1.875286,2.696819,5.427196025848389,6.6381306648254395,7.742787837982178,10.727931
gdsc_metadata_plus_expression,FOXQ1,continuous,0,4.507803,1.9365336,2.8943691,3.225395679473877,3.424604892730713,5.440481662750244,11.334612
gdsc_metadata_plus_expression,TCEAL3,continuous,0,7.5740867,1.9007181,3.5936286,6.290325164794922,8.071022987365723,9.015280723571777,11.307796
gdsc_auc_metadata_plus_expression,RPS4Y1,continuous,0,5.9576397,3.9329832,2.5090296,3.143267869949341,3.4500861167907715,11.270835876464844,13.4230995
gdsc_auc_metadata_plus_expression,KRT19,continuous,0,7.6183386,3.9315355,2.7606742,3.6813981533050537,6.534876823425293,11.94987964630127,13.488904
gdsc_auc_metadata_plus_expression,VIM,continuous,0,9.681628,3.7141929,2.5991478,6.348055839538574,11.651105880737305,12.745747566223145,13.407691
gdsc_auc_metadata_plus_expression,S100P,continuous,0,6.304362,3.6762192,2.8307443,3.3138949871063232,3.98797869682312,9.781434059143066,13.729743
gdsc_auc_metadata_plus_expression,TACSTD2,continuous,0,5.773394,3.6045141,2.6417723,3.027970790863037,3.2780466079711914,9.865804672241211,12.534309
gdsc_auc_metadata_plus_expression,TGFBI,continuous,0,7.0284486,3.4704914,2.9422653,3.3237953186035156,7.018771171569824,10.32705307006836,13.140789
gdsc_auc_metadata_plus_expression,TM4SF1,continuous,0,7.826947,3.4641054,2.545996,3.407216787338257,9.155003547668457,10.747570991516113,13.217138
gdsc_auc_metadata_plus_expression,SRGN,continuous,0,5.8573203,3.4141886,2.557041,3.004659414291382,3.6230599880218506,9.265548706054688,13.217002
gdsc_auc_metadata_plus_expression,CAV1,continuous,0,8.289234,3.4094682,2.8319464,4.339256763458252,9.509844779968262,11.308195114135742,13.0000515
gdsc_auc_metadata_plus_expression,DKK1,continuous,0,6.535958,3.3795881,2.3861456,3.0411159992218018,6.289144992828369,9.797470092773438,12.615605
gdsc_auc_metadata_plus_expression,C19orf33,continuous,0,6.2115083,3.3949993,2.2519782,2.9514434337615967,4.158551216125488,9.786852836608887,11.956205
gdsc_auc_metadata_plus_expression,NNMT,continuous,0,6.3755593,3.33373,2.6795015,3.469468355178833,4.4023213386535645,10.171835899353027,12.697196
gdsc_auc_metadata_plus_expression,KRT8,continuous,0,7.2693458,3.345218,2.7063186,3.458207845687866,8.101147651672363,10.416603088378906,12.627376
gdsc_auc_metadata_plus_expression,SPINT2,continuous,0,7.776139,3.3433917,2.6633215,3.6784801483154297,9.262036323547363,10.807387351989746,12.51651
gdsc_auc_metadata_plus_expression,EPCAM,continuous,0,6.329982,3.3268368,2.5903292,3.082913398742676,5.088299751281738,9.935735702514648,11.73005
gdsc_auc_metadata_plus_expression,BEX1,continuous,0,5.4765463,3.2204757,2.8711107,3.2656445503234863,3.495903491973877,7.91190242767334,12.838226
gdsc_auc_metadata_plus_expression,UCHL1,continuous,0,6.6579986,3.2506864,2.865189,3.328695058822632,5.78371524810791,10.156020164489746,11.896323
gdsc_auc_metadata_plus_expression,IFITM3,continuous,0,8.759527,3.212038,2.7654655,5.9083476066589355,10.146405220031738,11.336965560913086,13.084349
gdsc_auc_metadata_plus_expression,MYOF,continuous,0,8.281032,3.2205138,2.7679527,4.371518135070801,9.863242149353027,10.959883689880371,12.430732
gdsc_auc_metadata_plus_expression,SPOCK1,continuous,0,6.463678,3.1750364,2.4936888,3.3390774726867676,5.799398899078369,9.510563850402832,12.526538
gdsc_auc_metadata_plus_expression,MAL2,continuous,0,6.216458,3.192089,2.7464142,3.1124043464660645,4.778302192687988,9.600006103515625,11.872786
gdsc_auc_metadata_plus_expression,BASP1,continuous,0,7.831804,3.1905067,2.8830514,3.7071597576141357,9.124274253845215,10.635272979736328,12.744452
gdsc_auc_metadata_plus_expression,CYR61,continuous,0,7.5226326,3.0814075,2.702559,3.8816261291503906,8.034464836120605,10.375504493713379,12.619583
gdsc_auc_metadata_plus_expression,HLA-DRA,continuous,0,4.8624043,3.0950527,2.6679935,2.9395627975463867,3.082338571548462,5.764527797698975,12.417121
gdsc_auc_metadata_plus_expression,DSP,continuous,0,6.966931,3.1099703,2.6630561,3.3143808841705322,7.995334625244141,9.815685272216797,12.003176
gdsc_auc_metadata_plus_expression,SLPI,continuous,0,6.30107,3.1115327,3.007219,3.6031105518341064,4.644059658050537,9.246602058410645,13.424015
gdsc_auc_metadata_plus_expression,GNG11,continuous,0,6.359838,3.1000402,2.72255,3.3925297260284424,5.416900157928467,9.492005348205566,12.359664
gdsc_auc_metadata_plus_expression,MGST1,continuous,0,8.784002,3.0939405,3.2785552,5.3329267501831055,10.126422882080078,11.28943920135498,12.769692
gdsc_auc_metadata_plus_expression,FN1,continuous,0,6.257328,3.0896957,2.8262255,3.327737808227539,5.192789554595947,9.212560653686523,12.74884
gdsc_auc_metadata_plus_expression,PXDN,continuous,0,6.1732235,3.0698593,2.674981,3.1064398288726807,5.446447372436523,9.22237777709961,12.499319
gdsc_auc_metadata_plus_expression,HSPA1A,continuous,0,8.691124,3.1325488,2.6388283,5.958408832550049,10.174039840698242,11.073148727416992,12.448633
gdsc_auc_metadata_plus_expression,SPP1,continuous,0,4.9674263,3.0545425,2.7148376,2.950049638748169,3.13242244720459,6.43513822555542,12.808969
gdsc_auc_metadata_plus_expression,LGALS1,continuous,0,9.624148,3.0360832,2.5923498,8.136061668395996,10.885725021362305,11.942412376403809,13.22664
gdsc_auc_metadata_plus_expression,BST2,continuous,0,8.03491,3.0453525,2.893649,4.794798851013184,8.944389343261719,10.73373794555664,12.490956
gdsc_auc_metadata_plus_expression,LGALS3,continuous,0,9.57959,3.0456502,2.8451538,8.02286148071289,10.887514114379883,11.832935333251953,13.234183
gdsc_auc_metadata_plus_expression,ANXA1,continuous,0,8.665482,3.0538585,2.5972068,6.0971760749816895,10.15343189239502,11.013691902160645,12.818139
gdsc_auc_metadata_plus_expression,NGFRAP1,continuous,0,10.454377,3.1016467,2.9100308,10.936077117919922,11.864027976989746,12.215288162231445,13.177865
gdsc_auc_metadata_plus_expression,PRSS23,continuous,0,7.6615667,3.0250137,2.921672,4.091489315032959,8.469679832458496,10.354710578918457,12.781047
gdsc_auc_metadata_plus_expression,IFI27,continuous,0,6.7642984,3.0128853,3.5987308,4.421015739440918,4.999249458312988,9.451911926269531,13.190659
gdsc_auc_metadata_plus_expression,TPD52L1,continuous,0,7.9533663,3.0654564,2.7797291,4.68658971786499,8.922797203063965,10.629342079162598,13.06552
gdsc_auc_metadata_plus_expression,ANXA3,continuous,0,6.166059,3.010619,2.2876463,2.9636030197143555,6.117022514343262,9.219161987304688,11.413874
gdsc_auc_metadata_plus_expression,GDF15,continuous,0,7.4574733,3.0067484,3.067551,4.243329048156738,7.635049819946289,10.132701873779297,13.336289
gdsc_auc_metadata_plus_expression,NUPR1,continuous,0,6.774688,3.0123117,2.8096366,3.78358793258667,6.324773788452148,9.639028549194336,12.821275
gdsc_auc_metadata_plus_expression,KRT7,continuous,0,6.184671,3.02564,2.9099767,3.6053662300109863,4.629947185516357,9.231178283691406,12.218604
gdsc_auc_metadata_plus_expression,S100A14,continuous,0,5.1868305,3.0273015,2.6668458,3.060966968536377,3.2352325916290283,8.106765747070312,11.952053
gdsc_auc_metadata_plus_expression,LCN2,continuous,0,5.2782373,3.021221,2.8006532,3.284930944442749,3.5157830715179443,7.1088433265686035,13.279764
gdsc_auc_metadata_plus_expression,S100A16,continuous,0,7.2738037,2.9829724,2.6725755,3.3849294185638428,8.645462989807129,9.825787544250488,12.205535
gdsc_auc_metadata_plus_expression,MIR205HG,continuous,0,4.721046,2.9986105,2.765638,3.0219056606292725,3.151385545730591,4.724006175994873,12.900616
gdsc_auc_metadata_plus_expression,EFEMP1,continuous,0,5.6723204,2.9247167,2.8157215,3.1755034923553467,3.8473145961761475,8.451889991760254,12.052191
gdsc_auc_metadata_plus_expression,SPARC,continuous,0,5.7734385,2.9260395,2.9624994,3.27587890625,3.9825170040130615,8.580016136169434,12.170113
gdsc_auc_metadata_plus_expression,AKR1C1,continuous,0,5.562789,2.9618988,2.745385,3.276109457015991,3.9512453079223633,7.51540994644165,12.958255
gdsc_auc_metadata_plus_expression,UCA1,continuous,0,5.138785,2.9303076,2.7308278,3.2353968620300293,3.52091908454895,6.687924861907959,12.980491
gdsc_auc_metadata_plus_expression,BEX4,continuous,0,6.132457,2.937597,2.5120544,3.205047607421875,5.621893882751465,8.970813751220703,12.076676
gdsc_auc_metadata_plus_expression,HLA-DPA1,continuous,0,5.46118,2.8943453,3.1104028,3.5170533657073975,3.8241803646087646,6.423798084259033,12.828683
gdsc_auc_metadata_plus_expression,TSPAN8,continuous,0,4.8245983,2.9310012,2.6874654,3.0516881942749023,3.2609729766845703,5.330151081085205,13.18995
gdsc_auc_metadata_plus_expression,GYPC,continuous,0,5.3068275,2.858645,2.5348725,3.1003198623657227,3.382350206375122,8.048601150512695,11.771548
gdsc_auc_metadata_plus_expression,LCP1,continuous,0,5.4455323,2.8674028,2.5579512,2.9939658641815186,3.890826463699341,8.256404876708984,11.562133
gdsc_auc_metadata_plus_expression,ESRP1,continuous,0,5.674382,2.8799005,2.630388,3.012755870819092,3.7770042419433594,8.907513618469238,11.0138855
gdsc_auc_metadata_plus_expression,IGFBP3,continuous,0,5.794554,2.8643024,2.6662824,3.2000744342803955,4.647515296936035,8.149463653564453,12.889054
gdsc_auc_metadata_plus_expression,RAB25,continuous,0,5.129763,2.857971,2.6124697,3.0115973949432373,3.2106072902679443,8.657114028930664,11.148176
gdsc_auc_metadata_plus_expression,CYBA,continuous,0,9.205462,2.8279285,2.9648163,8.274556159973145,10.406840324401855,11.229130744934082,12.632775
gdsc_auc_metadata_plus_expression,TUBB2B,continuous,0,6.354617,2.7986288,3.0183342,3.915759563446045,5.200283050537109,8.748200416564941,12.777717
gdsc_auc_metadata_plus_expression,CAV2,continuous,0,7.235851,2.8226752,2.8518527,3.7566239833831787,7.912180423736572,9.632877349853516,12.346352
gdsc_auc_metadata_plus_expression,ALDH1A1,continuous,0,5.289077,2.805985,2.9638033,3.3702235221862793,3.6021382808685303,7.117223262786865,13.100795
gdsc_auc_metadata_plus_expression,CLEC2B,continuous,0,6.2219677,2.7842557,2.7962382,3.44533109664917,5.719377517700195,8.829416275024414,12.876568
